label,text
1,ستحتفظ الذاكرة السعودية طويلا بمشهد ناصر القصبي وهو يجلس على ركبتيه و ابنه يمرر سيف الردة على رقبته فتلوح له ذكرى ابنه وهو طفلا يداعبه .. رواية جنود الله لا تختلف عن هذه الحلقة .. أب سوري يعلم ان ابنه انضم إلى أحد الجماعات الارهابية في العراق فترة الغزو الأمريكي .. يذهب الأب بمعونة جيش الأحتلال في رحلة بحثه يطلع على بعض فضائح الجنود الأمريكية ، و اساليبهم في الإيقاع بين الأطراف المتنازعة ، و ما يجري في داخل حدود المنطقة الخضراء يذكر الأب بعض القصص التي مرت به أو سمعه .. جرائم الثأر ، و التمثيل بالجثث في هذا الجزء اخذت الرواية بعدا وحشيا مريعا.. فعلا لا تصدق ان بوسع الانسان ان يؤذي نظيره الأنسان بهذه الفضاعة نكالا بإنتماءه او طائفته او بإحقاده لا تصدق ان مر بالعراق و العراقين فأردد قول الشاعر تميم البرغوثي إن يصبروا لا تصدق أنهم صبروا. أو يضعفوا لا تصدق أنهم ضعفوا . بعد جهد يبذله الأب للوصول لأبنه يستسلم و يقرر ان ينضم لجماعة ارهابية لأجل الألتقاء بإبنه و كما في المسلسل ايضا ينصدم الأب ان ابنه له كل هذه الوقار و الإحترام في جماعته..يحاول الأب جر أبنه لكن يعود الأب خالي الوفاض تنتهي الرواية و هو يرى أبنه ملوحا له يعود لسوريا بدونه و يتعمد فقدان ذاكرته حتى لا يتذكر خيبته . رواية مؤلمة مكتوبة بلغة صحفية و رشيقة بمعان نابعة من الألم إلا انها بسيطة ، كما هو دائما فواز حداد. قرأت كثيرا عن أدب العراقيين اثناء الغزو لكن فواز حداد متفردا بالقضايا التي ينقاشاها ، و في حرب أحزاب كحرب العراق ينجح فواز حداد ان يكون محايدا و فقط ناقلا لما يحدث، و هذه نقطة تحسب له، قرأت له ايضا خطوط النار و اقل من يقال عنها انها رائعة ينقاش موضوعا حساسا بمنتهى البساطة و بأكثر من وجهة نظر ، و كما في خطوط النار يضع فواز حداد في هذه الرواية نهاية تجلو عن قلب القارئ اثار الحرب و. السخام يجعلها نهاية مليئة بالحب و التسامح و الأمل..
0,حسن. كان تخليصب اجراءات الإقامة سريعة ومريحة وكذلك بوفيه العشاء والافطار .. الغرفة كانت فيها ريحة الدخان السجائر .والسرير لم يكن مريح .
1,:// . . / / .... شجن كبير و انا بافارق الكتاب كإن رضوى بتموت تاني. بس كمان إعجاب كبير بالأسلوب الرائع و الإحساس الرقيق اللي وصلي دلوقتي كاملا من مجرد حروف مرصوصة على ورق. الله يرحمها رضوى كانت مناضلة على حق و من عمق قلبها. الكتاب خلاها صديقة مقربة مني و حبيبة ليا جدا ،الكتاب خلاها توحشني
1,اكثر من رائع . ممتاز جدا. لا يوجد
1,شكرا لجميع العاملين في ميديا روتانا . رائع جدا التعامل وتعامل الموظفين والموقع ولو انه بعيد عن الداون تاون. النت محسوب بفلوس في جميع المرافق ماعدا اللوبي وقت الافطار قصير الي الساعه .
1,من الذ فال ان الانسان هو قضيه ؟ لأ اعرف لا اذكر .. لماذا تسأل
1,أسلوب سرد القصة جديد و مثير في نفس الوقت حيث الإنتقال من شخصية لأخرى محفز للذهن وجدت متعة كبيرة في قراءة الرواية و تملكني الفضول لإستكمالها .. لكن بصراحة النهاية كانت غير مقنعة بالنسبة إلي ووجدت بها خليط من اللاواقعية و المبالغة حيث يتم تعذيب الناس لسحب الطاقة الحيوية منهم لكن ربما يكون مقصد الكاتب هنا هو التعبير الرمزي عن أن الأغنياء يقتاتون على دماء الفقراء ..ربما يكون هذا عذرا مقنعا إلى حد ما .. لكن ما لا أجد له مبرر هو تكرار الفقرات بشكل مبالغ فيه كاد يفقدني الشهية لإستكمال الرواية.. لكن الرواية بصفة عامة مميزة.
1,كتاب رائع جدا و شامل عن سيرة الرسول عليه السلام
0,الرواية تمثل مرحلة الكفر بالثوره اللي احنا بنمر بيها في الوقت الحالي. رواية قصيره جميله وهي بداية قراءتي لعمنا نجيب
0,لم أحب الرواية و جعلت حاجز نفسي بيني و بين كاتبتها حيث لم أفكر أن أقرأ لها ثانية. استفزني جدا تكرار اسم عزيز تقريبا في كل صفحة من الرواية و هو تكرار ممل. حالة الضعف التي تعيشها البطلة أصابتني بحالة سخط. فتاة مبتعثة بمفردها يبدو لي انها من القوة بحيث تحيا حياة الغربة لمفردها ، و يضعفها حب بهذا الشكل. لم استسغها
0,قرب من الحرم لا غير . قربه من الحرم. زحام عدم النظافه
1,كل منا يختار دورا واحدا .... خليفة او مخلف. القرار متروك لكم ..... كتاب ضد التيار ...يستحق القراءة اكثر من مرة...
0,مرضي. الموقع العام والطعام والاستقبال من الموظفين. ضعف حداثة الفندق وضعف صيانة وحدة التكيف وعدم وجود خدمة إنترنت ويرلس مجانية بالغرفة
0,انا استنيت الجزء دا بقالي كتير جدا زى ناس كتير مكناش نستحق منك انك تكروتنا كدا والاحداث تبقي غير مشجعة وفالاخر الاقي الكتاب خلص والنهاية جت وانا حتى معرفش حاجة عن يوسف ولى اسماعيل ولى الحي انا نزلت مخصوص المعرض يوم وسبت شغلي علشانها لاكن بجد اضايقت وحسيت انى دفعت الفلوس فحاجة غير الي كنت عايزها
0,مخيب للأمل. قربه من الموقع. الفندق ما يصلح لاى شي الا النادى الليلى مدير الفندق سئ جدا فى استقبال العملاء طرد عميل قدامى
0,ضعيف جدا. لم يعجبني اي شي. موقع الفندق بايخ .. موظفي الاستقبال يحتاج لهم دورة تعريفيه عن خدمة العملاء وكيف التعامل معهم ..الغرف صغيرة جدا جدا جدا والسرير غير مريح .. المسبح صغير جدا .. لو خلوني اقيم الفندق والله نجمة ما يستاهلها
0,مرضي. الكفيات والمطاعم الالعاب. لا يوجد صرافات اليه
0,كتاب جيد لكني أرى بأنه ليس عميق كفاية برأي هو من الكتب المكررة في المحتوى
0,الكتاب عبارة عن مجموعة جمل في موضوعات مختلفة جدا. في كتييير من الجمل دي حقيقية فعلا و قوية و بسيطة في نفس الوقت ... بس في جمل في الكتاب حسيتها تافهة و مالهاش لازمة. الكتاب واضح إنه اتكتب في اوقات مختلفة مش وقت واحد لإنه في اختلاف في الأسلوب و في طبيعة الجمل. الكتاب محتاج نقراه و تحدد منه الجمل اللي ممكن تحتاج إنك ترجعلها تاني بعدين .. مش هاترجع تقرا الكتاب كله تاني لإنه فيه جمل كتييير و محتاج فرز :
0,كتاب ممتع، عبارة عن مجموعة وصايا نافعة، تأتي على غرار التغريدات في تويتر، موجزة وخفيفة..
